,path,source,actor,gender,emotion,emotion_lb
564,E:/SER/audio/Actor_10/03-01-04-02-01-01-10.wav,Ravdess,10,female,4,sad
565,E:/SER/audio/Actor_10/03-01-04-02-01-02-10.wav,Ravdess,10,female,4,sad
566,E:/SER/audio/Actor_10/03-01-04-02-02-01-10.wav,Ravdess,10,female,4,sad
567,E:/SER/audio/Actor_10/03-01-04-02-02-02-10.wav,Ravdess,10,female,4,sad
568,E:/SER/audio/Actor_10/03-01-05-01-01-01-10.wav,Ravdess,10,female,5,angry
569,E:/SER/audio/Actor_10/03-01-05-01-01-02-10.wav,Ravdess,10,female,5,angry
570,E:/SER/audio/Actor_10/03-01-05-01-02-01-10.wav,Ravdess,10,female,5,angry
571,E:/SER/audio/Actor_10/03-01-05-01-02-02-10.wav,Ravdess,10,female,5,angry
572,E:/SER/audio/Actor_10/03-01-05-02-01-01-10.wav,Ravdess,10,female,5,angry
573,E:/SER/audio/Actor_10/03-01-05-02-01-02-10.wav,Ravdess,10,female,5,angry
574,E:/SER/audio/Actor_10/03-01-05-02-02-01-10.wav,Ravdess,10,female,5,angry
575,E:/SER/audio/Actor_10/03-01-05-02-02-02-10.wav,Ravdess,10,female,5,angry
576,E:/SER/audio/Actor_10/03-01-06-01-01-01-10.wav,Ravdess,10,female,6,fearful
577,E:/SER/audio/Actor_10/03-01-06-01-01-02-10.wav,Ravdess,10,female,6,fearful
578,E:/SER/audio/Actor_10/03-01-06-01-02-01-10.wav,Ravdess,10,female,6,fearful
579,E:/SER/audio/Actor_10/03-01-06-01-02-02-10.wav,Ravdess,10,female,6,fearful
580,E:/SER/audio/Actor_10/03-01-06-02-01-01-10.wav,Ravdess,10,female,6,fearful
581,E:/SER/audio/Actor_10/03-01-06-02-01-02-10.wav,Ravdess,10,female,6,fearful
582,E:/SER/audio/Actor_10/03-01-06-02-02-01-10.wav,Ravdess,10,female,6,fearful
583,E:/SER/audio/Actor_10/03-01-06-02-02-02-10.wav,Ravdess,10,female,6,fearful
584,E:/SER/audio/Actor_10/03-01-07-01-01-01-10.wav,Ravdess,10,female,7,disgust
585,E:/SER/audio/Actor_10/03-01-07-01-01-02-10.wav,Ravdess,10,female,7,disgust
586,E:/SER/audio/Actor_10/03-01-07-01-02-01-10.wav,Ravdess,10,female,7,disgust
587,E:/SER/audio/Actor_10/03-01-07-01-02-02-10.wav,Ravdess,10,female,7,disgust
588,E:/SER/audio/Actor_10/03-01-07-02-01-01-10.wav,Ravdess,10,female,7,disgust
589,E:/SER/audio/Actor_10/03-01-07-02-01-02-10.wav,Ravdess,10,female,7,disgust
590,E:/SER/audio/Actor_10/03-01-07-02-02-01-10.wav,Ravdess,10,female,7,disgust
591,E:/SER/audio/Actor_10/03-01-07-02-02-02-10.wav,Ravdess,10,female,7,disgust
592,E:/SER/audio/Actor_10/03-01-08-01-01-01-10.wav,Ravdess,10,female,8,surprised
593,E:/SER/audio/Actor_10/03-01-08-01-01-02-10.wav,Ravdess,10,female,8,surprised
594,E:/SER/audio/Actor_10/03-01-08-01-02-01-10.wav,Ravdess,10,female,8,surprised
595,E:/SER/audio/Actor_10/03-01-08-01-02-02-10.wav,Ravdess,10,female,8,surprised
596,E:/SER/audio/Actor_10/03-01-08-02-01-01-10.wav,Ravdess,10,female,8,surprised
597,E:/SER/audio/Actor_10/03-01-08-02-01-02-10.wav,Ravdess,10,female,8,surprised
598,E:/SER/audio/Actor_10/03-01-08-02-02-01-10.wav,Ravdess,10,female,8,surprised
599,E:/SER/audio/Actor_10/03-01-08-02-02-02-10.wav,Ravdess,10,female,8,surprised
600,E:/SER/audio/Actor_11/03-01-01-01-01-01-11.wav,Ravdess,11,male,1,neutral
601,E:/SER/audio/Actor_11/03-01-01-01-01-02-11.wav,Ravdess,11,male,1,neutral
602,E:/SER/audio/Actor_11/03-01-01-01-02-01-11.wav,Ravdess,11,male,1,neutral
603,E:/SER/audio/Actor_11/03-01-01-01-02-02-11.wav,Ravdess,11,male,1,neutral
604,E:/SER/audio/Actor_11/03-01-02-01-01-01-11.wav,Ravdess,11,male,2,calm
605,E:/SER/audio/Actor_11/03-01-02-01-01-02-11.wav,Ravdess,11,male,2,calm
606,E:/SER/audio/Actor_11/03-01-02-01-02-01-11.wav,Ravdess,11,male,2,calm
607,E:/SER/audio/Actor_11/03-01-02-01-02-02-11.wav,Ravdess,11,male,2,calm
608,E:/SER/audio/Actor_11/03-01-02-02-01-01-11.wav,Ravdess,11,male,2,calm
609,E:/SER/audio/Actor_11/03-01-02-02-01-02-11.wav,Ravdess,11,male,2,calm
610,E:/SER/audio/Actor_11/03-01-02-02-02-01-11.wav,Ravdess,11,male,2,calm
611,E:/SER/audio/Actor_11/03-01-02-02-02-02-11.wav,Ravdess,11,male,2,calm
612,E:/SER/audio/Actor_11/03-01-03-01-01-01-11.wav,Ravdess,11,male,3,happy
613,E:/SER/audio/Actor_11/03-01-03-01-01-02-11.wav,Ravdess,11,male,3,happy
614,E:/SER/audio/Actor_11/03-01-03-01-02-01-11.wav,Ravdess,11,male,3,happy
615,E:/SER/audio/Actor_11/03-01-03-01-02-02-11.wav,Ravdess,11,male,3,happy
616,E:/SER/audio/Actor_11/03-01-03-02-01-01-11.wav,Ravdess,11,male,3,happy
617,E:/SER/audio/Actor_11/03-01-03-02-01-02-11.wav,Ravdess,11,male,3,happy
618,E:/SER/audio/Actor_11/03-01-03-02-02-01-11.wav,Ravdess,11,male,3,happy
619,E:/SER/audio/Actor_11/03-01-03-02-02-02-11.wav,Ravdess,11,male,3,happy
620,E:/SER/audio/Actor_11/03-01-04-01-01-01-11.wav,Ravdess,11,male,4,sad
621,E:/SER/audio/Actor_11/03-01-04-01-01-02-11.wav,Ravdess,11,male,4,sad
622,E:/SER/audio/Actor_11/03-01-04-01-02-01-11.wav,Ravdess,11,male,4,sad
623,E:/SER/audio/Actor_11/03-01-04-01-02-02-11.wav,Ravdess,11,male,4,sad
624,E:/SER/audio/Actor_11/03-01-04-02-01-01-11.wav,Ravdess,11,male,4,sad
625,E:/SER/audio/Actor_11/03-01-04-02-01-02-11.wav,Ravdess,11,male,4,sad
626,E:/SER/audio/Actor_11/03-01-04-02-02-01-11.wav,Ravdess,11,male,4,sad
627,E:/SER/audio/Actor_11/03-01-04-02-02-02-11.wav,Ravdess,11,male,4,sad
628,E:/SER/audio/Actor_11/03-01-05-01-01-01-11.wav,Ravdess,11,male,5,angry
629,E:/SER/audio/Actor_11/03-01-05-01-01-02-11.wav,Ravdess,11,male,5,angry
630,E:/SER/audio/Actor_11/03-01-05-01-02-01-11.wav,Ravdess,11,male,5,angry
631,E:/SER/audio/Actor_11/03-01-05-01-02-02-11.wav,Ravdess,11,male,5,angry
632,E:/SER/audio/Actor_11/03-01-05-02-01-01-11.wav,Ravdess,11,male,5,angry
633,E:/SER/audio/Actor_11/03-01-05-02-01-02-11.wav,Ravdess,11,male,5,angry
634,E:/SER/audio/Actor_11/03-01-05-02-02-01-11.wav,Ravdess,11,male,5,angry
635,E:/SER/audio/Actor_11/03-01-05-02-02-02-11.wav,Ravdess,11,male,5,angry
636,E:/SER/audio/Actor_11/03-01-06-01-01-01-11.wav,Ravdess,11,male,6,fearful
637,E:/SER/audio/Actor_11/03-01-06-01-01-02-11.wav,Ravdess,11,male,6,fearful
638,E:/SER/audio/Actor_11/03-01-06-01-02-01-11.wav,Ravdess,11,male,6,fearful
639,E:/SER/audio/Actor_11/03-01-06-01-02-02-11.wav,Ravdess,11,male,6,fearful
640,E:/SER/audio/Actor_11/03-01-06-02-01-01-11.wav,Ravdess,11,male,6,fearful
641,E:/SER/audio/Actor_11/03-01-06-02-01-02-11.wav,Ravdess,11,male,6,fearful
642,E:/SER/audio/Actor_11/03-01-06-02-02-01-11.wav,Ravdess,11,male,6,fearful
643,E:/SER/audio/Actor_11/03-01-06-02-02-02-11.wav,Ravdess,11,male,6,fearful
644,E:/SER/audio/Actor_11/03-01-07-01-01-01-11.wav,Ravdess,11,male,7,disgust
645,E:/SER/audio/Actor_11/03-01-07-01-01-02-11.wav,Ravdess,11,male,7,disgust
646,E:/SER/audio/Actor_11/03-01-07-01-02-01-11.wav,Ravdess,11,male,7,disgust
647,E:/SER/audio/Actor_11/03-01-07-01-02-02-11.wav,Ravdess,11,male,7,disgust
648,E:/SER/audio/Actor_11/03-01-07-02-01-01-11.wav,Ravdess,11,male,7,disgust
649,E:/SER/audio/Actor_11/03-01-07-02-01-02-11.wav,Ravdess,11,male,7,disgust
650,E:/SER/audio/Actor_11/03-01-07-02-02-01-11.wav,Ravdess,11,male,7,disgust
651,E:/SER/audio/Actor_11/03-01-07-02-02-02-11.wav,Ravdess,11,male,7,disgust
652,E:/SER/audio/Actor_11/03-01-08-01-01-01-11.wav,Ravdess,11,male,8,surprised
653,E:/SER/audio/Actor_11/03-01-08-01-01-02-11.wav,Ravdess,11,male,8,surprised
654,E:/SER/audio/Actor_11/03-01-08-01-02-01-11.wav,Ravdess,11,male,8,surprised
655,E:/SER/audio/Actor_11/03-01-08-01-02-02-11.wav,Ravdess,11,male,8,surprised
656,E:/SER/audio/Actor_11/03-01-08-02-01-01-11.wav,Ravdess,11,male,8,surprised
657,E:/SER/audio/Actor_11/03-01-08-02-01-02-11.wav,Ravdess,11,male,8,surprised
658,E:/SER/audio/Actor_11/03-01-08-02-02-01-11.wav,Ravdess,11,male,8,surprised
659,E:/SER/audio/Actor_11/03-01-08-02-02-02-11.wav,Ravdess,11,male,8,surprised
660,E:/SER/audio/Actor_12/03-01-01-01-01-01-12.wav,Ravdess,12,female,1,neutral
661,E:/SER/audio/Actor_12/03-01-01-01-01-02-12.wav,Ravdess,12,female,1,neutral
662,E:/SER/audio/Actor_12/03-01-01-01-02-01-12.wav,Ravdess,12,female,1,neutral
663,E:/SER/audio/Actor_12/03-01-01-01-02-02-12.wav,Ravdess,12,female,1,neutral
664,E:/SER/audio/Actor_12/03-01-02-01-01-01-12.wav,Ravdess,12,female,2,calm
665,E:/SER/audio/Actor_12/03-01-02-01-01-02-12.wav,Ravdess,12,female,2,calm
666,E:/SER/audio/Actor_12/03-01-02-01-02-01-12.wav,Ravdess,12,female,2,calm
667,E:/SER/audio/Actor_12/03-01-02-01-02-02-12.wav,Ravdess,12,female,2,calm
668,E:/SER/audio/Actor_12/03-01-02-02-01-01-12.wav,Ravdess,12,female,2,calm
669,E:/SER/audio/Actor_12/03-01-02-02-01-02-12.wav,Ravdess,12,female,2,calm
670,E:/SER/audio/Actor_12/03-01-02-02-02-01-12.wav,Ravdess,12,female,2,calm
671,E:/SER/audio/Actor_12/03-01-02-02-02-02-12.wav,Ravdess,12,female,2,calm
672,E:/SER/audio/Actor_12/03-01-03-01-01-01-12.wav,Ravdess,12,female,3,happy
673,E:/SER/audio/Actor_12/03-01-03-01-01-02-12.wav,Ravdess,12,female,3,happy
674,E:/SER/audio/Actor_12/03-01-03-01-02-01-12.wav,Ravdess,12,female,3,happy
675,E:/SER/audio/Actor_12/03-01-03-01-02-02-12.wav,Ravdess,12,female,3,happy
676,E:/SER/audio/Actor_12/03-01-03-02-01-01-12.wav,Ravdess,12,female,3,happy
677,E:/SER/audio/Actor_12/03-01-03-02-01-02-12.wav,Ravdess,12,female,3,happy
678,E:/SER/audio/Actor_12/03-01-03-02-02-01-12.wav,Ravdess,12,female,3,happy
679,E:/SER/audio/Actor_12/03-01-03-02-02-02-12.wav,Ravdess,12,female,3,happy
680,E:/SER/audio/Actor_12/03-01-04-01-01-01-12.wav,Ravdess,12,female,4,sad
681,E:/SER/audio/Actor_12/03-01-04-01-01-02-12.wav,Ravdess,12,female,4,sad
682,E:/SER/audio/Actor_12/03-01-04-01-02-01-12.wav,Ravdess,12,female,4,sad
683,E:/SER/audio/Actor_12/03-01-04-01-02-02-12.wav,Ravdess,12,female,4,sad
684,E:/SER/audio/Actor_12/03-01-04-02-01-01-12.wav,Ravdess,12,female,4,sad
685,E:/SER/audio/Actor_12/03-01-04-02-01-02-12.wav,Ravdess,12,female,4,sad
686,E:/SER/audio/Actor_12/03-01-04-02-02-01-12.wav,Ravdess,12,female,4,sad
687,E:/SER/audio/Actor_12/03-01-04-02-02-02-12.wav,Ravdess,12,female,4,sad
688,E:/SER/audio/Actor_12/03-01-05-01-01-01-12.wav,Ravdess,12,female,5,angry
689,E:/SER/audio/Actor_12/03-01-05-01-01-02-12.wav,Ravdess,12,female,5,angry
690,E:/SER/audio/Actor_12/03-01-05-01-02-01-12.wav,Ravdess,12,female,5,angry
691,E:/SER/audio/Actor_12/03-01-05-01-02-02-12.wav,Ravdess,12,female,5,angry
692,E:/SER/audio/Actor_12/03-01-05-02-01-01-12.wav,Ravdess,12,female,5,angry
693,E:/SER/audio/Actor_12/03-01-05-02-01-02-12.wav,Ravdess,12,female,5,angry
694,E:/SER/audio/Actor_12/03-01-05-02-02-01-12.wav,Ravdess,12,female,5,angry
695,E:/SER/audio/Actor_12/03-01-05-02-02-02-12.wav,Ravdess,12,female,5,angry
696,E:/SER/audio/Actor_12/03-01-06-01-01-01-12.wav,Ravdess,12,female,6,fearful
697,E:/SER/audio/Actor_12/03-01-06-01-01-02-12.wav,Ravdess,12,female,6,fearful
698,E:/SER/audio/Actor_12/03-01-06-01-02-01-12.wav,Ravdess,12,female,6,fearful
699,E:/SER/audio/Actor_12/03-01-06-01-02-02-12.wav,Ravdess,12,female,6,fearful
700,E:/SER/audio/Actor_12/03-01-06-02-01-01-12.wav,Ravdess,12,female,6,fearful
701,E:/SER/audio/Actor_12/03-01-06-02-01-02-12.wav,Ravdess,12,female,6,fearful
702,E:/SER/audio/Actor_12/03-01-06-02-02-01-12.wav,Ravdess,12,female,6,fearful
703,E:/SER/audio/Actor_12/03-01-06-02-02-02-12.wav,Ravdess,12,female,6,fearful
704,E:/SER/audio/Actor_12/03-01-07-01-01-01-12.wav,Ravdess,12,female,7,disgust
705,E:/SER/audio/Actor_12/03-01-07-01-01-02-12.wav,Ravdess,12,female,7,disgust
706,E:/SER/audio/Actor_12/03-01-07-01-02-01-12.wav,Ravdess,12,female,7,disgust
707,E:/SER/audio/Actor_12/03-01-07-01-02-02-12.wav,Ravdess,12,female,7,disgust
708,E:/SER/audio/Actor_12/03-01-07-02-01-01-12.wav,Ravdess,12,female,7,disgust
709,E:/SER/audio/Actor_12/03-01-07-02-01-02-12.wav,Ravdess,12,female,7,disgust
710,E:/SER/audio/Actor_12/03-01-07-02-02-01-12.wav,Ravdess,12,female,7,disgust
711,E:/SER/audio/Actor_12/03-01-07-02-02-02-12.wav,Ravdess,12,female,7,disgust
712,E:/SER/audio/Actor_12/03-01-08-01-01-01-12.wav,Ravdess,12,female,8,surprised
713,E:/SER/audio/Actor_12/03-01-08-01-01-02-12.wav,Ravdess,12,female,8,surprised
714,E:/SER/audio/Actor_12/03-01-08-01-02-01-12.wav,Ravdess,12,female,8,surprised
715,E:/SER/audio/Actor_12/03-01-08-01-02-02-12.wav,Ravdess,12,female,8,surprised
716,E:/SER/audio/Actor_12/03-01-08-02-01-01-12.wav,Ravdess,12,female,8,surprised
717,E:/SER/audio/Actor_12/03-01-08-02-01-02-12.wav,Ravdess,12,female,8,surprised
718,E:/SER/audio/Actor_12/03-01-08-02-02-01-12.wav,Ravdess,12,female,8,surprised
719,E:/SER/audio/Actor_12/03-01-08-02-02-02-12.wav,Ravdess,12,female,8,surprised
720,E:/SER/audio/Actor_13/03-01-01-01-01-01-13.wav,Ravdess,13,male,1,neutral
721,E:/SER/audio/Actor_13/03-01-01-01-01-02-13.wav,Ravdess,13,male,1,neutral
722,E:/SER/audio/Actor_13/03-01-01-01-02-01-13.wav,Ravdess,13,male,1,neutral
723,E:/SER/audio/Actor_13/03-01-01-01-02-02-13.wav,Ravdess,13,male,1,neutral
724,E:/SER/audio/Actor_13/03-01-02-01-01-01-13.wav,Ravdess,13,male,2,calm
725,E:/SER/audio/Actor_13/03-01-02-01-01-02-13.wav,Ravdess,13,male,2,calm
726,E:/SER/audio/Actor_13/03-01-02-01-02-01-13.wav,Ravdess,13,male,2,calm
727,E:/SER/audio/Actor_13/03-01-02-01-02-02-13.wav,Ravdess,13,male,2,calm
728,E:/SER/audio/Actor_13/03-01-02-02-01-01-13.wav,Ravdess,13,male,2,calm
729,E:/SER/audio/Actor_13/03-01-02-02-01-02-13.wav,Ravdess,13,male,2,calm
730,E:/SER/audio/Actor_13/03-01-02-02-02-01-13.wav,Ravdess,13,male,2,calm
731,E:/SER/audio/Actor_13/03-01-02-02-02-02-13.wav,Ravdess,13,male,2,calm
732,E:/SER/audio/Actor_13/03-01-03-01-01-01-13.wav,Ravdess,13,male,3,happy
733,E:/SER/audio/Actor_13/03-01-03-01-01-02-13.wav,Ravdess,13,male,3,happy
734,E:/SER/audio/Actor_13/03-01-03-01-02-01-13.wav,Ravdess,13,male,3,happy
735,E:/SER/audio/Actor_13/03-01-03-01-02-02-13.wav,Ravdess,13,male,3,happy
736,E:/SER/audio/Actor_13/03-01-03-02-01-01-13.wav,Ravdess,13,male,3,happy
737,E:/SER/audio/Actor_13/03-01-03-02-01-02-13.wav,Ravdess,13,male,3,happy
738,E:/SER/audio/Actor_13/03-01-03-02-02-01-13.wav,Ravdess,13,male,3,happy
739,E:/SER/audio/Actor_13/03-01-03-02-02-02-13.wav,Ravdess,13,male,3,happy
740,E:/SER/audio/Actor_13/03-01-04-01-01-01-13.wav,Ravdess,13,male,4,sad
741,E:/SER/audio/Actor_13/03-01-04-01-01-02-13.wav,Ravdess,13,male,4,sad
742,E:/SER/audio/Actor_13/03-01-04-01-02-01-13.wav,Ravdess,13,male,4,sad
743,E:/SER/audio/Actor_13/03-01-04-01-02-02-13.wav,Ravdess,13,male,4,sad
744,E:/SER/audio/Actor_13/03-01-04-02-01-01-13.wav,Ravdess,13,male,4,sad
745,E:/SER/audio/Actor_13/03-01-04-02-01-02-13.wav,Ravdess,13,male,4,sad
746,E:/SER/audio/Actor_13/03-01-04-02-02-01-13.wav,Ravdess,13,male,4,sad
747,E:/SER/audio/Actor_13/03-01-04-02-02-02-13.wav,Ravdess,13,male,4,sad
748,E:/SER/audio/Actor_13/03-01-05-01-01-01-13.wav,Ravdess,13,male,5,angry
749,E:/SER/audio/Actor_13/03-01-05-01-01-02-13.wav,Ravdess,13,male,5,angry
750,E:/SER/audio/Actor_13/03-01-05-01-02-01-13.wav,Ravdess,13,male,5,angry
751,E:/SER/audio/Actor_13/03-01-05-01-02-02-13.wav,Ravdess,13,male,5,angry
752,E:/SER/audio/Actor_13/03-01-05-02-01-01-13.wav,Ravdess,13,male,5,angry
753,E:/SER/audio/Actor_13/03-01-05-02-01-02-13.wav,Ravdess,13,male,5,angry
754,E:/SER/audio/Actor_13/03-01-05-02-02-01-13.wav,Ravdess,13,male,5,angry
755,E:/SER/audio/Actor_13/03-01-05-02-02-02-13.wav,Ravdess,13,male,5,angry
756,E:/SER/audio/Actor_13/03-01-06-01-01-01-13.wav,Ravdess,13,male,6,fearful
757,E:/SER/audio/Actor_13/03-01-06-01-01-02-13.wav,Ravdess,13,male,6,fearful
758,E:/SER/audio/Actor_13/03-01-06-01-02-01-13.wav,Ravdess,13,male,6,fearful
759,E:/SER/audio/Actor_13/03-01-06-01-02-02-13.wav,Ravdess,13,male,6,fearful
760,E:/SER/audio/Actor_13/03-01-06-02-01-01-13.wav,Ravdess,13,male,6,fearful
761,E:/SER/audio/Actor_13/03-01-06-02-01-02-13.wav,Ravdess,13,male,6,fearful
762,E:/SER/audio/Actor_13/03-01-06-02-02-01-13.wav,Ravdess,13,male,6,fearful
763,E:/SER/audio/Actor_13/03-01-06-02-02-02-13.wav,Ravdess,13,male,6,fearful
764,E:/SER/audio/Actor_13/03-01-07-01-01-01-13.wav,Ravdess,13,male,7,disgust
765,E:/SER/audio/Actor_13/03-01-07-01-01-02-13.wav,Ravdess,13,male,7,disgust
766,E:/SER/audio/Actor_13/03-01-07-01-02-01-13.wav,Ravdess,13,male,7,disgust
767,E:/SER/audio/Actor_13/03-01-07-01-02-02-13.wav,Ravdess,13,male,7,disgust
768,E:/SER/audio/Actor_13/03-01-07-02-01-01-13.wav,Ravdess,13,male,7,disgust
769,E:/SER/audio/Actor_13/03-01-07-02-01-02-13.wav,Ravdess,13,male,7,disgust
770,E:/SER/audio/Actor_13/03-01-07-02-02-01-13.wav,Ravdess,13,male,7,disgust
771,E:/SER/audio/Actor_13/03-01-07-02-02-02-13.wav,Ravdess,13,male,7,disgust
772,E:/SER/audio/Actor_13/03-01-08-01-01-01-13.wav,Ravdess,13,male,8,surprised
773,E:/SER/audio/Actor_13/03-01-08-01-01-02-13.wav,Ravdess,13,male,8,surprised
774,E:/SER/audio/Actor_13/03-01-08-01-02-01-13.wav,Ravdess,13,male,8,surprised
775,E:/SER/audio/Actor_13/03-01-08-01-02-02-13.wav,Ravdess,13,male,8,surprised
776,E:/SER/audio/Actor_13/03-01-08-02-01-01-13.wav,Ravdess,13,male,8,surprised
777,E:/SER/audio/Actor_13/03-01-08-02-01-02-13.wav,Ravdess,13,male,8,surprised
778,E:/SER/audio/Actor_13/03-01-08-02-02-01-13.wav,Ravdess,13,male,8,surprised
779,E:/SER/audio/Actor_13/03-01-08-02-02-02-13.wav,Ravdess,13,male,8,surprised
780,E:/SER/audio/Actor_14/03-01-01-01-01-01-14.wav,Ravdess,14,female,1,neutral
781,E:/SER/audio/Actor_14/03-01-01-01-01-02-14.wav,Ravdess,14,female,1,neutral
782,E:/SER/audio/Actor_14/03-01-01-01-02-01-14.wav,Ravdess,14,female,1,neutral
783,E:/SER/audio/Actor_14/03-01-01-01-02-02-14.wav,Ravdess,14,female,1,neutral
784,E:/SER/audio/Actor_14/03-01-02-01-01-01-14.wav,Ravdess,14,female,2,calm
785,E:/SER/audio/Actor_14/03-01-02-01-01-02-14.wav,Ravdess,14,female,2,calm
786,E:/SER/audio/Actor_14/03-01-02-01-02-01-14.wav,Ravdess,14,female,2,calm
787,E:/SER/audio/Actor_14/03-01-02-01-02-02-14.wav,Ravdess,14,female,2,calm
788,E:/SER/audio/Actor_14/03-01-02-02-01-01-14.wav,Ravdess,14,female,2,calm
789,E:/SER/audio/Actor_14/03-01-02-02-01-02-14.wav,Ravdess,14,female,2,calm
790,E:/SER/audio/Actor_14/03-01-02-02-02-01-14.wav,Ravdess,14,female,2,calm
791,E:/SER/audio/Actor_14/03-01-02-02-02-02-14.wav,Ravdess,14,female,2,calm
792,E:/SER/audio/Actor_14/03-01-03-01-01-01-14.wav,Ravdess,14,female,3,happy
793,E:/SER/audio/Actor_14/03-01-03-01-01-02-14.wav,Ravdess,14,female,3,happy
794,E:/SER/audio/Actor_14/03-01-03-01-02-01-14.wav,Ravdess,14,female,3,happy
795,E:/SER/audio/Actor_14/03-01-03-01-02-02-14.wav,Ravdess,14,female,3,happy
796,E:/SER/audio/Actor_14/03-01-03-02-01-01-14.wav,Ravdess,14,female,3,happy
797,E:/SER/audio/Actor_14/03-01-03-02-01-02-14.wav,Ravdess,14,female,3,happy
798,E:/SER/audio/Actor_14/03-01-03-02-02-01-14.wav,Ravdess,14,female,3,happy
799,E:/SER/audio/Actor_14/03-01-03-02-02-02-14.wav,Ravdess,14,female,3,happy
800,E:/SER/audio/Actor_14/03-01-04-01-01-01-14.wav,Ravdess,14,female,4,sad
801,E:/SER/audio/Actor_14/03-01-04-01-01-02-14.wav,Ravdess,14,female,4,sad
802,E:/SER/audio/Actor_14/03-01-04-01-02-01-14.wav,Ravdess,14,female,4,sad
803,E:/SER/audio/Actor_14/03-01-04-01-02-02-14.wav,Ravdess,14,female,4,sad
804,E:/SER/audio/Actor_14/03-01-04-02-01-01-14.wav,Ravdess,14,female,4,sad
805,E:/SER/audio/Actor_14/03-01-04-02-01-02-14.wav,Ravdess,14,female,4,sad
806,E:/SER/audio/Actor_14/03-01-04-02-02-01-14.wav,Ravdess,14,female,4,sad
807,E:/SER/audio/Actor_14/03-01-04-02-02-02-14.wav,Ravdess,14,female,4,sad
808,E:/SER/audio/Actor_14/03-01-05-01-01-01-14.wav,Ravdess,14,female,5,angry
809,E:/SER/audio/Actor_14/03-01-05-01-01-02-14.wav,Ravdess,14,female,5,angry
810,E:/SER/audio/Actor_14/03-01-05-01-02-01-14.wav,Ravdess,14,female,5,angry
811,E:/SER/audio/Actor_14/03-01-05-01-02-02-14.wav,Ravdess,14,female,5,angry
812,E:/SER/audio/Actor_14/03-01-05-02-01-01-14.wav,Ravdess,14,female,5,angry
813,E:/SER/audio/Actor_14/03-01-05-02-01-02-14.wav,Ravdess,14,female,5,angry
814,E:/SER/audio/Actor_14/03-01-05-02-02-01-14.wav,Ravdess,14,female,5,angry
815,E:/SER/audio/Actor_14/03-01-05-02-02-02-14.wav,Ravdess,14,female,5,angry
816,E:/SER/audio/Actor_14/03-01-06-01-01-01-14.wav,Ravdess,14,female,6,fearful
817,E:/SER/audio/Actor_14/03-01-06-01-01-02-14.wav,Ravdess,14,female,6,fearful
818,E:/SER/audio/Actor_14/03-01-06-01-02-01-14.wav,Ravdess,14,female,6,fearful
819,E:/SER/audio/Actor_14/03-01-06-01-02-02-14.wav,Ravdess,14,female,6,fearful
820,E:/SER/audio/Actor_14/03-01-06-02-01-01-14.wav,Ravdess,14,female,6,fearful
821,E:/SER/audio/Actor_14/03-01-06-02-01-02-14.wav,Ravdess,14,female,6,fearful
822,E:/SER/audio/Actor_14/03-01-06-02-02-01-14.wav,Ravdess,14,female,6,fearful
823,E:/SER/audio/Actor_14/03-01-06-02-02-02-14.wav,Ravdess,14,female,6,fearful
824,E:/SER/audio/Actor_14/03-01-07-01-01-01-14.wav,Ravdess,14,female,7,disgust
825,E:/SER/audio/Actor_14/03-01-07-01-01-02-14.wav,Ravdess,14,female,7,disgust
826,E:/SER/audio/Actor_14/03-01-07-01-02-01-14.wav,Ravdess,14,female,7,disgust
827,E:/SER/audio/Actor_14/03-01-07-01-02-02-14.wav,Ravdess,14,female,7,disgust
828,E:/SER/audio/Actor_14/03-01-07-02-01-01-14.wav,Ravdess,14,female,7,disgust
829,E:/SER/audio/Actor_14/03-01-07-02-01-02-14.wav,Ravdess,14,female,7,disgust
830,E:/SER/audio/Actor_14/03-01-07-02-02-01-14.wav,Ravdess,14,female,7,disgust
831,E:/SER/audio/Actor_14/03-01-07-02-02-02-14.wav,Ravdess,14,female,7,disgust
832,E:/SER/audio/Actor_14/03-01-08-01-01-01-14.wav,Ravdess,14,female,8,surprised
833,E:/SER/audio/Actor_14/03-01-08-01-01-02-14.wav,Ravdess,14,female,8,surprised
834,E:/SER/audio/Actor_14/03-01-08-01-02-01-14.wav,Ravdess,14,female,8,surprised
835,E:/SER/audio/Actor_14/03-01-08-01-02-02-14.wav,Ravdess,14,female,8,surprised
836,E:/SER/audio/Actor_14/03-01-08-02-01-01-14.wav,Ravdess,14,female,8,surprised
837,E:/SER/audio/Actor_14/03-01-08-02-01-02-14.wav,Ravdess,14,female,8,surprised
838,E:/SER/audio/Actor_14/03-01-08-02-02-01-14.wav,Ravdess,14,female,8,surprised
839,E:/SER/audio/Actor_14/03-01-08-02-02-02-14.wav,Ravdess,14,female,8,surprised
840,E:/SER/audio/Actor_15/03-01-01-01-01-01-15.wav,Ravdess,15,male,1,neutral
841,E:/SER/audio/Actor_15/03-01-01-01-01-02-15.wav,Ravdess,15,male,1,neutral
842,E:/SER/audio/Actor_15/03-01-01-01-02-01-15.wav,Ravdess,15,male,1,neutral
843,E:/SER/audio/Actor_15/03-01-01-01-02-02-15.wav,Ravdess,15,male,1,neutral
844,E:/SER/audio/Actor_15/03-01-02-01-01-01-15.wav,Ravdess,15,male,2,calm
845,E:/SER/audio/Actor_15/03-01-02-01-01-02-15.wav,Ravdess,15,male,2,calm
